WlYyy,cctrW,iPqaD,iPqaD href,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,ySnDE,WlYyy 4,WlYyy 5,cctrW 2,ccVGl,WlYyy 6,ccVGl 2,WlYyy 7,dXxty
6,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Emo Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d12936034-Private_Day_Tour_To_El_Fayoum_From_Cairo-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12936034-Private_Day_Tour_To_El_Fayoum_From_Cairo-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/4d/61/21/caption.jpg?w=500&h=400&s=1,Private Day Tour To El Fayoum From Cairo,508.,https://www.tripadvisor.com/Attraction_Review-g294202-d1856892-Reviews-Emo_Tours_Egypt-Giza_Giza_Governorate.html,Bus Tours,6+ hours,"will start our tour to Wadi Hitan Protected Area (Valley of the Whales), about 90 km far from Fayoum. Wadi Hitan or Valley…",Free cancellation,,,from,$155.00,per adult,More info,Taking safety measures
7,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Horus Egypt Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d23744926-All_inclusive_private_giza_pyramids_saqqara_Memphis_with_lunch_and_camel_ride-Cair.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d23744926-All_inclusive_private_giza_pyramids_saqqara_Memphis_with_lunch_and_camel_ride-Cair.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/9e/2d/7e/caption.jpg?w=500&h=400&s=1,"All inclusive private ,giza pyramids, saqqara, Memphis with lunch and camel ride",509.,https://www.tripadvisor.com/Attraction_Review-g294201-d23715027-Reviews-Horus_Egypt_Tours-Cairo_Cairo_Governorate.html,Day Trips,6+ hours,Escape Giza’s persistent hawkers and enjoy three classic Egyptian experiences in just half a day on this convenient door…,Free cancellation,,,from,$70.00,per adult,More info,Taking safety measures
7,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Egypt Select Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d14174085-Day_Tour_at_The_Egyptian_Museum_Saladin_Citadel_and_Khan_El_Khalili_Bazaar-Cairo_C.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d14174085-Day_Tour_at_The_Egyptian_Museum_Saladin_Citadel_and_Khan_El_Khalili_Bazaar-Cairo_C.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/83/b4/b8/caption.jpg?w=500&h=400&s=1,"Day Tour at The Egyptian Museum,Saladin Citadel and Khan El Khalili Bazaar",510.,https://www.tripadvisor.com/Attraction_Review-g294202-d11947575-Reviews-Egypt_Select_Tours-Giza_Giza_Governorate.html,Attractions & Museums,6+ hours,You will visit the Egyptian museum which contains beautiful items dating back to the prehistoric period till the Greco Roman…,Free cancellation,,,from,$58.00,per adult,More info,Taking safety measures
17,,,,,,,,,1,16,,18,,,,,,,
"8,000+ places sorted by traveler favorites","Tours, activities and experiences bookable on Tripadvisor, ranked using exclusive Tripadvisor data including reviews, ratings, photos, popularity, user preferences, price, and bookings made through Tripadvisor.",Clear all filters,https://www.tripadvisor.com/ClientLink?value=MHNSXy9BdHRyYWN0aW9ucy1nMjk0MjAxLUFjdGl2aXRpZXMtYV9hbGxBdHRyYWN0aW9ucy50cnVlLUNhaXJvX0NhaXJvX0dvdmVybm9yYXRlLmh0bWxfOWxT,,,,,,,,,,,,,,,,
7,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Best Cairo Things To DO,https://www.tripadvisor.com/AttractionProductReview-g294201-d17772324-Dahshur_Pyramid_Memphis_And_Sakkara_Half_Day_Tour-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d17772324-Dahshur_Pyramid_Memphis_And_Sakkara_Half_Day_Tour-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/ab/6d/eb/caption.jpg?w=500&h=400&s=1,Dahshur Pyramid Memphis And Sakkara Half Day Tour,511.,https://www.tripadvisor.com/Attraction_Review-g294201-d23186729-Reviews-Best_Cairo_Things_To_DO-Cairo_Cairo_Governorate.html,Bus Tours,5 hours,"Day Tour To Dahshur Pyramids Memphis & Sakkara

starts At 8:00 am Pickup from your hotel in either Cairo or Giza By Emo …",Free cancellation,,,from,$20.00,per adult,More info,Taking safety measures
7,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Hesham Egypt Tour Guide,https://www.tripadvisor.com/AttractionProductReview-g294201-d12567034-Private_Day_Tour_El_Faiyum_Oasis_and_Waterfalls_from_Cairo_Giza_Hotels-Cairo_Cairo.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12567034-Private_Day_Tour_El_Faiyum_Oasis_and_Waterfalls_from_Cairo_Giza_Hotels-Cairo_Cairo.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/61/7e/fd/caption.jpg?w=500&h=400&s=1,Private Day Tour El Faiyum Oasis and Waterfalls from Cairo/Giza Hotels,512.,https://www.tripadvisor.com/Attraction_Review-g294201-d7797819-Reviews-Hesham_Egypt_Tour_Guide-Cairo_Cairo_Governorate.html,Bus Tours,6+ hours,Have a spectacular day trip to the lush paradise during prehistoric times which is today El fayoum. About 95 kilometers …,Free cancellation,,,from,$79.00,per adult,More info,Taking safety measures
8,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Hesham Egypt Tour Guide,https://www.tripadvisor.com/AttractionProductReview-g294201-d14071219-Cairo_Day_Tour_Egyptian_Museum_Citadel_and_Khan_al_Khalil_Bazaar_with_Lunch-Cairo_.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d14071219-Cairo_Day_Tour_Egyptian_Museum_Citadel_and_Khan_al_Khalil_Bazaar_with_Lunch-Cairo_.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/a8/d1/d8/caption.jpg?w=500&h=400&s=1,"Cairo Day Tour Egyptian Museum, Citadel, and Khan al-Khalil Bazaar with Lunch",513.,https://www.tripadvisor.com/Attraction_Review-g294201-d7797819-Reviews-Hesham_Egypt_Tour_Guide-Cairo_Cairo_Governorate.html,Full-day Tours,6+ hours,"full day guided tour to Egyptian museum , Islamic Cairo and local bazaars with lunch 

8 or 9 or 10 am pick up time with…",Free cancellation,,,from,$26.00,per adult,More info,Taking safety measures
7,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Egypt Wonderful Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d18274663-Cleopatra_s_Alexander_The_Great_s_Alexandria_Sites_Day_Trip_From_Cairo-Cairo_Cairo.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d18274663-Cleopatra_s_Alexander_The_Great_s_Alexandria_Sites_Day_Trip_From_Cairo-Cairo_Cairo.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/18/3e/55/caption.jpg?w=500&h=400&s=1,Cleopatra’s & Alexander The Great’s Alexandria Sites – Day Trip From Cairo,514.,https://www.tripadvisor.com/Attraction_Review-g294201-d17852375-Reviews-Egypt_Wonderful_Tours-Cairo_Cairo_Governorate.html,Bus Tours,6+ hours,"Spend a wonderful day tour in Alexandria, dubbed by locals as the “Pearl of the Mediterranean Sea,” founded in 332 BC by…",Free cancellation,,,from,$86.86,per adult,More info,Taking safety measures
5,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Egypt Best Holidays,https://www.tripadvisor.com/AttractionProductReview-g294201-d16796549-Cairo_Luxor_East_and_West_Banks_Guided_Tour_Overnight_Sitting_Train_Round_Trip-Cai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d16796549-Cairo_Luxor_East_and_West_Banks_Guided_Tour_Overnight_Sitting_Train_Round_Trip-Cai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/17/ff/78/caption.jpg?w=500&h=400&s=1,Cairo: Luxor East and West Banks Guided Tour& Overnight Sitting Train Round Trip,515.,https://www.tripadvisor.com/Attraction_Review-g294205-d15990511-Reviews-Egypt_Best_Holidays-Luxor_Nile_River_Valley.html,Bus Tours,3 days,Catch the overnight first class seated train from Cairo to Luxor to take a full day guided tour to the wonders of the ancient…,Free cancellation,,,from,$160.00,per adult,More info,Taking safety measures
9,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Egypt Direct tours,https://www.tripadvisor.com/AttractionProductReview-g8363967-d11456934-Private_full_day_tour_to_Giza_Pyramids_Sphinx_Sakkara_and_Dahshour_with_guided-6t.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g8363967-d11456934-Private_full_day_tour_to_Giza_Pyramids_Sphinx_Sakkara_and_Dahshour_with_guided-6t.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/65/62/d8/caption.jpg?w=500&h=400&s=1,"Private full day tour to Giza Pyramids, Sphinx, Sakkara and Dahshour with guided",516.,https://www.tripadvisor.com/Attraction_Review-g294201-d4884181-Reviews-Egypt_Direct_tours-Cairo_Cairo_Governorate.html,Bus Tours,8–9 hours,"Enjoy 8 hours tour to visit the three Pyramids of Giza, along with the Sphinx, Sakkara, and Dahshour. You will be accompanied…",Free cancellation,,,from,$83.34,per adult,More info,Taking safety measures
6,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Hesham Egypt Tour Guide,https://www.tripadvisor.com/AttractionProductReview-g294201-d14071214-Day_Tour_Giza_pyramids_Sphinx_Sakkara_Step_Pyramid_Memphis_Old_City-Cairo_Cairo_Go.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d14071214-Day_Tour_Giza_pyramids_Sphinx_Sakkara_Step_Pyramid_Memphis_Old_City-Cairo_Cairo_Go.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/00/62/b8/caption.jpg?w=500&h=400&s=1,Day Tour Giza pyramids Sphinx Sakkara Step Pyramid Memphis Old City,517.,https://www.tripadvisor.com/Attraction_Review-g294201-d7797819-Reviews-Hesham_Egypt_Tour_Guide-Cairo_Cairo_Governorate.html,Bus Tours,6+ hours,full day by private car and guide with private pick up from your hotel in cairo ot Giza to visit Giza pyramids and sphinx…,Free cancellation,,,from,$21.00,per adult,More info,Taking safety measures
5,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Emo Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d12990505-Private_Tour_to_Whales_Valley_Wadi_El_Rayan_Waterfalls_in_El_Fayoum_from_Cairo-Cai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12990505-Private_Tour_to_Whales_Valley_Wadi_El_Rayan_Waterfalls_in_El_Fayoum_from_Cairo-Cai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/cd/5e/d3/caption.jpg?w=500&h=400&s=1,Private Tour to Whales Valley & Wadi El Rayan Waterfalls in El Fayoum from Cairo,518.,https://www.tripadvisor.com/Attraction_Review-g294201-d2430233-Reviews-Emo_Tours_Egypt-Cairo_Cairo_Governorate.html,Bus Tours,6+ hours,"Fayoum tour Approximately 10 Hours starts every day from 8:00 am to 6:00 pm, Private tour includes Entry Fees, Expert Tour…",Free cancellation,,,from,$155.00,per adult,More info,Taking safety measures
6,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Egypt Tours Online,https://www.tripadvisor.com/AttractionProductReview-g294201-d17401300-3_Hours_Quad_Bike_Safari_Desert_Hurghada_Morning_or_Afternoon-Cairo_Cairo_Governor.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d17401300-3_Hours_Quad_Bike_Safari_Desert_Hurghada_Morning_or_Afternoon-Cairo_Cairo_Governor.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5d/78/b7/caption.jpg?w=500&h=400&s=1,3 Hours Quad Bike Safari Desert Hurghada ( Morning or Afternoon ),519.,https://www.tripadvisor.com/Attraction_Review-g297549-d16848936-Reviews-Egypt_Tours_Online-Hurghada_Red_Sea_and_Sinai.html,Bike Tours,3 hours,Explore the desert by quad bike on this exciting tour from Hurghada. You will be picked up at your hotel and taken to the…,Free cancellation,,,from,$24.66,per adult,More info,Taking safety measures
4,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Emo Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d12955314-Cairo_Unusual_Day_Tour_Visit_Camel_Market_in_Birqash-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12955314-Cairo_Unusual_Day_Tour_Visit_Camel_Market_in_Birqash-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/de/b2/caption.jpg?w=500&h=400&s=1,Cairo Unusual Day Tour Visit Camel Market in Birqash,520.,https://www.tripadvisor.com/Attraction_Review-g294201-d2430233-Reviews-Emo_Tours_Egypt-Cairo_Cairo_Governorate.html,Adventure Tours,3–4 hours,Take this 4 hour unusual Cairo tour which visits the camel market at Birqash. Egypt's largest Camel Market is in an area…,Free cancellation,,,from,$50.00,per adult,More info,Taking safety measures
6,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Egypt Royal Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d19059000-Private_Tour_To_Sound_and_Light_Show_at_Giza_Pyramids-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d19059000-Private_Tour_To_Sound_and_Light_Show_at_Giza_Pyramids-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/56/5f/ce/caption.jpg?w=500&h=400&s=1,Private Tour To Sound and Light Show at Giza Pyramids,521.,https://www.tripadvisor.com/Attraction_Review-g294201-d12269383-Reviews-Egypt_Royal_Tours-Cairo_Cairo_Governorate.html,Bus Tours,2–3 hours,"You will discover the history of the ancient Egyptians, the show starts with the story of the Sphinx who was the guardian…",Free cancellation,,,from,$75.00,per adult,More info,Taking safety measures
6,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Visitors Egypt Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d17533122-Private_Tour_at_The_Pyramids_the_Sphinx-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d17533122-Private_Tour_at_The_Pyramids_the_Sphinx-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/96/90/37/caption.jpg?w=500&h=400&s=1,Private Tour at The Pyramids & the Sphinx,522.,https://www.tripadvisor.com/Attraction_Review-g294202-d15690801-Reviews-Visitors_Egypt_Tours-Giza_Giza_Governorate.html,Bus Tours,5 hours,Our Visitors Egypt tour guide will meet and transfer you from hotel to Giza Plateau to visit the impressive 3 Pyramids of…,Free cancellation,,,from,$24.29,per adult,More info,Taking safety measures
5,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Egypt Tours Experience,https://www.tripadvisor.com/AttractionProductReview-g294201-d17775224-White_desert_and_Bahariya_oasis_2_days_with_camping_experience-Cairo_Cairo_Governo.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d17775224-White_desert_and_Bahariya_oasis_2_days_with_camping_experience-Cairo_Cairo_Governo.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/c9/29/ec/caption.jpg?w=500&h=400&s=1,White desert and Bahariya oasis 2 days with camping experience,523.,https://www.tripadvisor.com/Attraction_Review-g294202-d17753020-Reviews-Egypt_Tours_Experience-Giza_Giza_Governorate.html,Adventure Tours,2 days,"It's an unique adventure experience ,feel full by energy with self meditation enjoying nature and unique desert in the world…",Free cancellation,,,from,$211.43,per adult,More info,
6,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Deluxe Travel Egypt,https://www.tripadvisor.com/AttractionProductReview-g294202-d11460018-Cairo_City_Tour_with_Cairo_Tower-Giza_Giza_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294202-d11460018-Cairo_City_Tour_with_Cairo_Tower-Giza_Giza_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/cc/74/caption.jpg?w=500&h=400&s=1,Cairo City Tour with Cairo Tower,524.,https://www.tripadvisor.com/Attraction_Review-g294201-d2557973-Reviews-Deluxe_Travel_Egypt-Cairo_Cairo_Governorate.html,City Tours,3 hours,"A explore the city of Cairo by night. Stroll through the main of Cairo's down town streets Talaat Harb Str., Old Opera Square…",Free cancellation,,,from,$49.50,per adult,More info,Taking safety measures
5,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Egypt Wonderful Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d18342699-Dine_In_Style_On_The_Nile_Dinner_Cruise_Cairo-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d18342699-Dine_In_Style_On_The_Nile_Dinner_Cruise_Cairo-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/b9/c0/caption.jpg?w=500&h=400&s=1,Dine In Style On The Nile – Dinner Cruise – Cairo,525.,https://www.tripadvisor.com/Attraction_Review-g294201-d17852375-Reviews-Egypt_Wonderful_Tours-Cairo_Cairo_Governorate.html,Bus Tours,3 hours,"Take the course that Egyptians, both ancient royals, and simple fishermen of today and the past have taken, down the historic…",Free cancellation,,,from,$35.00,per adult,More info,Taking safety measures
